name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Reinekea	230494	G	111	0.00000	95	0.00000	17	0.00000	125	0.00000	99	0.00000	91	0.00000
Kangiella	261963	G	379	0.00001	235	0.00001	117	0.00000	213	0.00001	293	0.00001	270	0.00001
Hahella	158481	G	282	0.00001	216	0.00001	301	0.00001	144	0.00000	220	0.00000	219	0.00001
Oleiphilus	141450	G	270	0.00000	125	0.00000	84	0.00000	150	0.00000	167	0.00000	155	0.00000
Endozoicomonas	305899	G	68	0.00000	51	0.00000	40	0.00000	59	0.00000	55	0.00000	39	0.00000
Thioalkalivibrio	106633	G	851	0.00002	726	0.00002	682	0.00001	536	0.00001	671	0.00001	716	0.00002
Acidihalobacter	1765964	G	765	0.00001	682	0.00002	454	0.00001	444	0.00001	610	0.00001	598	0.00002
Alkalilimnicola	133193	G	422	0.00001	191	0.00001	179	0.00000	241	0.00001	265	0.00001	293	0.00001
Ectothiorhodospira	1051	G	308	0.00001	236	0.00001	293	0.00001	191	0.00000	256	0.00001	271	0.00001
Halorhodospira	85108	G	263	0.00000	195	0.00001	130	0.00000	157	0.00000	258	0.00001	167	0.00000
Spiribacter	1335745	G	185	0.00000	332	0.00001	83	0.00000	323	0.00001	163	0.00000	151	0.00000
Thioflavicoccus	156885	G	319	0.00001	245	0.00001	127	0.00000	160	0.00000	226	0.00000	485	0.00001
Rheinheimera	67575	G	523	0.00001	168	0.00000	164	0.00000	197	0.00001	148	0.00000	183	0.00000
Allochromatium	85072	G	275	0.00000	247	0.00001	122	0.00000	118	0.00000	166	0.00000	187	0.00000
Marichromatium	85076	G	251	0.00000	228	0.00001	184	0.00000	166	0.00000	240	0.00001	174	0.00000
Nitrosococcus	1227	G	207	0.00000	198	0.00001	147	0.00000	107	0.00000	220	0.00000	140	0.00000
Thiocystis	13724	G	213	0.00000	295	0.00001	297	0.00001	100	0.00000	182	0.00000	176	0.00000
Thiodictyon	53392	G	204	0.00000	171	0.00000	470	0.00001	142	0.00000	382	0.00001	158	0.00000
Candidatus Nitrosoglobus	1980513	G	123	0.00000	70	0.00000	65	0.00000	108	0.00000	122	0.00000	77	0.00000
Halothiobacillus	109262	G	388	0.00001	310	0.00001	111	0.00000	199	0.00001	284	0.00001	278	0.00001
Sulfuriflexus	1860077	G	144	0.00000	92	0.00000	54	0.00000	97	0.00000	128	0.00000	102	0.00000
Granulosicoccus	437504	G	135	0.00000	77	0.00000	150	0.00000	104	0.00000	97	0.00000	120	0.00000
Sulfurivermis	2034504	G	234	0.00000	228	0.00001	205	0.00000	136	0.00000	204	0.00000	163	0.00000
Wenzhouxiangella	1676142	G	189	0.00000	193	0.00001	157	0.00000	116	0.00000	132	0.00000	143	0.00000
Thiohalobacter	1273155	G	193	0.00000	112	0.00000	133	0.00000	78	0.00000	201	0.00000	87	0.00000
Woeseia	1738655	G	79	0.00000	83	0.00000	84	0.00000	69	0.00000	68	0.00000	74	0.00000
Vibrio	662	G	11483	0.00021	8662	0.00023	2395	0.00005	8241	0.00022	4193	0.00009	3224	0.00009
Photobacterium	657	G	307	0.00001	148	0.00000	248	0.00000	249	0.00001	271	0.00001	212	0.00001
Aliivibrio	511678	G	237	0.00000	110	0.00000	149	0.00000	240	0.00001	304	0.00001	154	0.00000
Salinivibrio	51366	G	180	0.00000	106	0.00000	99	0.00000	144	0.00000	156	0.00000	120	0.00000
Grimontia	246861	G	96	0.00000	58	0.00000	92	0.00000	42	0.00000	128	0.00000	60	0.00000
Enterovibrio	188143	G	60	0.00000	25	0.00000	28	0.00000	44	0.00000	44	0.00000	41	0.00000
Paraphotobacterium	2042066	G	42	0.00000	12	0.00000	11	0.00000	23	0.00000	27	0.00000	11	0.00000
Aeromonas	642	G	7164	0.00013	5292	0.00014	3859	0.00007	3165	0.00008	5867	0.00012	5220	0.00014
Zobellella	347533	G	384	0.00001	290	0.00001	298	0.00001	159	0.00000	271	0.00001	233	0.00001
Oceanimonas	129577	G	201	0.00000	142	0.00000	166	0.00000	79	0.00000	200	0.00000	99	0.00000
Oceanisphaera	225143	G	172	0.00000	115	0.00000	82	0.00000	112	0.00000	149	0.00000	142	0.00000
Tolumonas	43947	G	114	0.00000	96	0.00000	120	0.00000	77	0.00000	133	0.00000	86	0.00000
Cellvibrio	10	G	524	0.00001	207	0.00001	272	0.00001	360	0.00001	484	0.00001	354	0.00001
Simiduia	447467	G	166	0.00000	100	0.00000	110	0.00000	92	0.00000	107	0.00000	162	0.00000
Teredinibacter	2425	G	150	0.00000	83	0.00000	132	0.00000	95	0.00000	122	0.00000	105	0.00000
Saccharophagus	316625	G	133	0.00000	54	0.00000	36	0.00000	64	0.00000	90	0.00000	50	0.00000
Agarilytica	2036021	G	39	0.00000	105	0.00000	26	0.00000	50	0.00000	62	0.00000	70	0.00000
Microbulbifer	48073	G	587	0.00001	490	0.00001	498	0.00001	349	0.00001	444	0.00001	438	0.00001
Oceanicoccus	1084558	G	274	0.00000	527	0.00001	16	0.00000	45	0.00000	91	0.00000	128	0.00000
Spongiibacter	630749	G	103	0.00000	66	0.00000	73	0.00000	74	0.00000	110	0.00000	109	0.00000
Zhongshania	1434050	G	66	0.00000	58	0.00000	41	0.00000	38	0.00000	86	0.00000	42	0.00000
Halioglobus	1217416	G	225	0.00000	105	0.00000	145	0.00000	106	0.00000	149	0.00000	115	0.00000
Congregibacter	393661	G	202	0.00000	131	0.00000	34	0.00000	143	0.00000	181	0.00000	163	0.00000
Methylomonas	416	G	944	0.00002	625	0.00002	459	0.00001	480	0.00001	669	0.00001	642	0.00002
Methylomicrobium	39773	G	624	0.00001	477	0.00001	254	0.00000	349	0.00001	490	0.00001	407	0.00001
Methylovulum	762296	G	316	0.00001	179	0.00000	173	0.00000	155	0.00000	213	0.00000	236	0.00001
Methylococcus	413	G	306	0.00001	262	0.00001	534	0.00001	191	0.00000	246	0.00001	232	0.00001
Methylocaldum	73778	G	221	0.00000	128	0.00000	151	0.00000	90	0.00000	110	0.00000	838	0.00002
Thiomicrorhabdus	2039723	G	277	0.00001	166	0.00000	119	0.00000	208	0.00001	169	0.00000	204	0.00001
Thiomicrospira	933	G	325	0.00001	142	0.00000	180	0.00000	129	0.00000	212	0.00000	214	0.00001
Cycloclasticus	34067	G	170	0.00000	63	0.00000	19	0.00000	153	0.00000	60	0.00000	101	0.00000
Methylophaga	40222	G	139	0.00000	60	0.00000	64	0.00000	76	0.00000	120	0.00000	87	0.00000
Hydrogenovibrio	28884	G	149	0.00000	113	0.00000	80	0.00000	98	0.00000	205	0.00000	105	0.00000
Piscirickettsia	1237	G	49	0.00000	45	0.00000	33	0.00000	26	0.00000	34	0.00000	38	0.00000
Francisella	262	G	549	0.00001	285	0.00001	179	0.00000	349	0.00001	524	0.00001	347	0.00001
Allofrancisella	1869285	G	41	0.00000	0	0.00000	23	0.00000	19	0.00000	21	0.00000	23	0.00000
Beggiatoa	1021	G	168	0.00000	94	0.00000	75	0.00000	86	0.00000	111	0.00000	123	0.00000
Thioploca	40751	G	953	0.00002	27	0.00000	75	0.00000	17	0.00000	53	0.00000	15	0.00000
Candidatus Ruthia	1541743	G	93	0.00000	16	0.00000	188	0.00000	90	0.00000	29	0.00000	35	0.00000
Candidatus Thioglobus	655184	G	225	0.00000	336	0.00001	75	0.00000	129	0.00000	190	0.00000	164	0.00000
Gallaecimonas	745410	G	197	0.00000	72	0.00000	134	0.00000	89	0.00000	158	0.00000	162	0.00000
Sedimenticola	349742	G	139	0.00000	83	0.00000	84	0.00000	60	0.00000	114	0.00000	105	0.00000
Pseudohongiella	1524249	G	70	0.00000	69	0.00000	57	0.00000	76	0.00000	58	0.00000	68	0.00000
Thiolapillus	1608298	G	97	0.00000	67	0.00000	57	0.00000	66	0.00000	154	0.00000	64	0.00000
Legionella	445	G	1176	0.00002	760	0.00002	446	0.00001	941	0.00002	1160	0.00002	796	0.00002
Tatlockia	465	G	76	0.00000	54	0.00000	17	0.00000	42	0.00000	88	0.00000	61	0.00000
Fluoribacter	461	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Coxiella	776	G	208	0.00000	72	0.00000	94	0.00000	103	0.00000	151	0.00000	151	0.00000
Rickettsiella	59195	G	27	0.00000	21	0.00000	25	0.00000	580	0.00002	743	0.00002	10	0.00000
Sulfuricaulis	1744881	G	276	0.00000	139	0.00000	148	0.00000	107	0.00000	111	0.00000	148	0.00000
Sulfurifustis	1692042	G	221	0.00000	217	0.00001	220	0.00000	148	0.00000	221	0.00000	153	0.00000
Acidiferrobacter	986106	G	152	0.00000	148	0.00000	153	0.00000	278	0.00001	202	0.00000	110	0.00000
Gilliamella	1193503	G	151	0.00000	75	0.00000	39	0.00000	59	0.00000	140	0.00000	78	0.00000
Frischella	1335631	G	119	0.00000	41	0.00000	110	0.00000	84	0.00000	121	0.00000	55	0.00000
Solimonas	413435	G	167	0.00000	137	0.00000	135	0.00000	93	0.00000	146	0.00000	140	0.00000
Steroidobacter	469322	G	84	0.00000	79	0.00000	57	0.00000	62	0.00000	80	0.00000	62	0.00000
Salinisphaera	180541	G	209	0.00000	171	0.00000	275	0.00001	240	0.00001	214	0.00000	178	0.00000
Immundisolibacter	1934947	G	182	0.00000	144	0.00000	107	0.00000	120	0.00000	187	0.00000	152	0.00000
Campylobacter	194	G	688262	0.01244	664841	0.01781	314119	0.00591	426388	0.01113	570682	0.01209	452334	0.01193
Arcobacter	28196	G	960	0.00002	416	0.00001	294	0.00001	643	0.00002	844	0.00002	581	0.00002
Aliiarcobacter	2321111	G	53	0.00000	16	0.00000	0	0.00000	35	0.00000	57	0.00000	19	0.00000
Sulfurospirillum	57665	G	845	0.00002	605	0.00002	314	0.00001	480	0.00001	639	0.00001	547	0.00001
Helicobacter	209	G	1282	0.00002	872	0.00002	697	0.00001	892	0.00002	1212	0.00003	857	0.00002
Sulfurimonas	202746	G	148	0.00000	126	0.00000	41	0.00000	153	0.00000	148	0.00000	115	0.00000
Sulfuricurvum	286130	G	66	0.00000	50	0.00000	15	0.00000	31	0.00000	36	0.00000	38	0.00000
Wolinella	843	G	56	0.00000	30	0.00000	28	0.00000	32	0.00000	40	0.00000	40	0.00000
Nitratifractor	269260	G	84	0.00000	114	0.00000	44	0.00000	33	0.00000	65	0.00000	58	0.00000
Nautilia	191291	G	126	0.00000	122	0.00000	20	0.00000	62	0.00000	96	0.00000	70	0.00000
Caminibacter	191301	G	64	0.00000	0	0.00000	19	0.00000	41	0.00000	59	0.00000	24	0.00000
Cetia	1775691	G	37	0.00000	31	0.00000	20	0.00000	16	0.00000	32	0.00000	21	0.00000
Nitratiruptor	269258	G	123	0.00000	69	0.00000	17	0.00000	67	0.00000	42	0.00000	58	0.00000
Sulfurovum	265570	G	51	0.00000	47	0.00000	21	0.00000	30	0.00000	45	0.00000	37	0.00000
Myxococcus	32	G	1456	0.00003	1347	0.00004	1552	0.00003	838	0.00002	1095	0.00002	1143	0.00003
Corallococcus	83461	G	509	0.00001	407	0.00001	585	0.00001	253	0.00001	368	0.00001	414	0.00001
Anaeromyxobacter	161492	G	1141	0.00002	1250	0.00003	1163	0.00002	701	0.00002	881	0.00002	948	0.00003
Stigmatella	40	G	353	0.00001	317	0.00001	295	0.00001	101	0.00000	212	0.00000	214	0.00001
Cystobacter	42	G	356	0.00001	370	0.00001	434	0.00001	223	0.00001	380	0.00001	289	0.00001
Archangium	47	G	291	0.00001	261	0.00001	190	0.00000	164	0.00000	199	0.00000	215	0.00001
Melittangium	44	G	174	0.00000	247	0.00001	384	0.00001	101	0.00000	152	0.00000	198	0.00001
Vulgatibacter	1524214	G	89	0.00000	123	0.00000	136	0.00000	57	0.00000	91	0.00000	78	0.00000
Sorangium	39643	G	1321	0.00002	1406	0.00004	1529	0.00003	814	0.00002	1110	0.00002	1113	0.00003
Chondromyces	50	G	226	0.00000	260	0.00001	549	0.00001	127	0.00000	239	0.00001	162	0.00000
Sandaracinus	1055688	G	324	0.00001	342	0.00001	278	0.00001	206	0.00001	223	0.00000	316	0.00001
Haliangium	162027	G	274	0.00000	269	0.00001	373	0.00001	135	0.00000	248	0.00001	208	0.00001
Desulfovibrio	872	G	2491	0.00005	2252	0.00006	1591	0.00003	1652	0.00004	1863	0.00004	2032	0.00005
Pseudodesulfovibrio	2035811	G	601	0.00001	534	0.00001	441	0.00001	268	0.00001	463	0.00001	441	0.00001
Lawsonia	41707	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfomicrobium	898	G	356	0.00001	455	0.00001	219	0.00000	219	0.00001	281	0.00001	348	0.00001
Desulfohalobium	45662	G	141	0.00000	121	0.00000	23	0.00000	80	0.00000	93	0.00000	65	0.00000
Geobacter	28231	G	1986	0.00004	1840	0.00005	1145	0.00002	1213	0.00003	1476	0.00003	1541	0.00004
Geoalkalibacter	392332	G	160	0.00000	153	0.00000	207	0.00000	71	0.00000	154	0.00000	126	0.00000
Pelobacter	18	G	478	0.00001	408	0.00001	245	0.00000	416	0.00001	493	0.00001	334	0.00001
Desulfuromonas	890	G	362	0.00001	373	0.00001	176	0.00000	212	0.00001	247	0.00001	219	0.00001
Desulfobulbus	893	G	1514	0.00003	476	0.00001	19294	0.00036	704	0.00002	600	0.00001	961	0.00003
Desulfotalea	109168	G	140	0.00000	106	0.00000	0	0.00000	74	0.00000	134	0.00000	122	0.00000
Desulfocapsa	53318	G	65	0.00000	63	0.00000	22	0.00000	31	0.00000	89	0.00000	47	0.00000
Desulfurivibrio	427922	G	58	0.00000	112	0.00000	40	0.00000	60	0.00000	53	0.00000	75	0.00000
Desulfococcus	896	G	357	0.00001	314	0.00001	125	0.00000	217	0.00001	369	0.00001	253	0.00001
Desulfobacter	2289	G	276	0.00000	171	0.00000	85	0.00000	208	0.00001	207	0.00000	193	0.00001
Desulfatibacillum	218207	G	164	0.00000	141	0.00000	86	0.00000	69	0.00000	187	0.00000	148	0.00000
Desulfobacterium	2295	G	137	0.00000	152	0.00000	109	0.00000	47	0.00000	81	0.00000	113	0.00000
Desulfobacula	28222	G	47	0.00000	36	0.00000	19	0.00000	46	0.00000	52	0.00000	47	0.00000
Desulfomonile	2357	G	123	0.00000	33	0.00000	73	0.00000	82	0.00000	99	0.00000	60	0.00000
Desulfobacca	60892	G	60	0.00000	44	0.00000	69	0.00000	32	0.00000	63	0.00000	50	0.00000
Syntrophus	43773	G	41	0.00000	35	0.00000	61	0.00000	25	0.00000	52	0.00000	33	0.00000
Desulfoglaeba	361106	G	100	0.00000	64	0.00000	77	0.00000	51	0.00000	43	0.00000	73	0.00000
Syntrophobacter	29526	G	100	0.00000	75	0.00000	141	0.00000	46	0.00000	86	0.00000	94	0.00000
Bradymonas	1779136	G	149	0.00000	185	0.00000	120	0.00000	87	0.00000	110	0.00000	118	0.00000
Desulfarculus	453229	G	151	0.00000	145	0.00000	200	0.00000	60	0.00000	139	0.00000	143	0.00000
Hippea	84404	G	41	0.00000	61	0.00000	18	0.00000	40	0.00000	60	0.00000	30	0.00000
Desulfurella	33001	G	35	0.00000	64	0.00000	56	0.00000	21	0.00000	46	0.00000	29	0.00000
Candidatus Desulfofervidus	1902583	G	39	0.00000	21	0.00000	13	0.00000	14	0.00000	49	0.00000	25	0.00000
Rhizobium	379	G	3850	0.00007	4008	0.00011	3198	0.00006	2371	0.00006	3073	0.00007	3050	0.00008
Agrobacterium	357	G	2612	0.00005	2099	0.00006	1360	0.00003	1790	0.00005	1938	0.00004	1815	0.00005
Neorhizobium	1525371	G	495	0.00001	392	0.00001	294	0.00001	182	0.00000	295	0.00001	321	0.00001
Sinorhizobium	28105	G	1768	0.00003	1740	0.00005	1320	0.00002	1085	0.00003	1332	0.00003	1415	0.00004
Ensifer	106591	G	607	0.00001	578	0.00002	445	0.00001	381	0.00001	486	0.00001	540	0.00001
Liberibacter	34019	G	156	0.00000	110	0.00000	60	0.00000	212	0.00001	187	0.00000	107	0.00000
Shinella	323620	G	188	0.00000	194	0.00001	184	0.00000	90	0.00000	135	0.00000	155	0.00000
Bradyrhizobium	374	G	3127	0.00006	3116	0.00008	3393	0.00006	1838	0.00005	2542	0.00005	2447	0.00006
Bosea	85413	G	1063	0.00002	1146	0.00003	1138	0.00002	751	0.00002	1085	0.00002	840	0.00002
Rhodopseudomonas	1073	G	836	0.00002	973	0.00003	1404	0.00003	555	0.00001	636	0.00001	731	0.00002
Oligotropha	40136	G	0	0.00000	0	0.00000	59	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrobacter	911	G	155	0.00000	143	0.00000	143	0.00000	67	0.00000	124	0.00000	126	0.00000
Variibacter	1649510	G	123	0.00000	107	0.00000	104	0.00000	74	0.00000	54	0.00000	92	0.00000
Afipia	1033	G	95	0.00000	112	0.00000	38	0.00000	99	0.00000	90	0.00000	95	0.00000
Mesorhizobium	68287	G	3121	0.00006	2980	0.00008	2879	0.00005	1776	0.00005	2508	0.00005	2601	0.00007
Aminobacter	31988	G	344	0.00001	321	0.00001	271	0.00001	260	0.00001	279	0.00001	272	0.00001
Hoeflea	274591	G	277	0.00001	301	0.00001	91	0.00000	181	0.00000	269	0.00001	228	0.00001
Roseitalea	1915401	G	198	0.00000	113	0.00000	172	0.00000	111	0.00000	105	0.00000	174	0.00000
Nitratireductor	245876	G	171	0.00000	202	0.00001	147	0.00000	133	0.00000	169	0.00000	126	0.00000
Phyllobacterium	28100	G	71	0.00000	72	0.00000	24	0.00000	58	0.00000	69	0.00000	77	0.00000
Chelativorans	449972	G	52	0.00000	43	0.00000	56	0.00000	21	0.00000	51	0.00000	34	0.00000
Methylobacterium	407	G	2603	0.00005	2643	0.00007	3410	0.00006	1648	0.00004	2193	0.00005	2072	0.00005
Methylorubrum	2282523	G	944	0.00002	1027	0.00003	1051	0.00002	586	0.00002	730	0.00002	747	0.00002
Microvirga	186650	G	322	0.00001	333	0.00001	373	0.00001	194	0.00001	238	0.00001	252	0.00001
Hyphomicrobium	81	G	703	0.00001	656	0.00002	300	0.00001	407	0.00001	450	0.00001	543	0.00001
Devosia	46913	G	591	0.00001	540	0.00001	456	0.00001	372	0.00001	488	0.00001	447	0.00001
Blastochloris	59282	G	363	0.00001	287	0.00001	216	0.00000	151	0.00000	234	0.00000	276	0.00001
Filomicrobium	119044	G	234	0.00000	157	0.00000	60	0.00000	108	0.00000	172	0.00000	165	0.00000
Rhodomicrobium	1068	G	184	0.00000	161	0.00000	188	0.00000	99	0.00000	143	0.00000	156	0.00000
Rhodoplanes	29407	G	126	0.00000	109	0.00000	159	0.00000	53	0.00000	150	0.00000	85	0.00000
Maritalea	623276	G	81	0.00000	113	0.00000	20	0.00000	55	0.00000	75	0.00000	69	0.00000
Pelagibacterium	1082930	G	63	0.00000	58	0.00000	15	0.00000	37	0.00000	66	0.00000	32	0.00000
Pseudolabrys	556257	G	325	0.00001	420	0.00001	212	0.00000	217	0.00001	275	0.00001	348	0.00001
Xanthobacter	279	G	361	0.00001	276	0.00001	538	0.00001	146	0.00000	301	0.00001	255	0.00001
Azorhizobium	6	G	202	0.00000	158	0.00000	193	0.00000	106	0.00000	161	0.00000	194	0.00001
Starkeya	152053	G	167	0.00000	160	0.00000	205	0.00000	201	0.00001	138	0.00000	122	0.00000
Bartonella	773	G	798	0.00001	1086	0.00003	338	0.00001	531	0.00001	634	0.00001	795	0.00002
Methylocystis	133	G	358	0.00001	326	0.00001	313	0.00001	197	0.00001	255	0.00001	249	0.00001
Pleomorphomonas	261933	G	230	0.00000	233	0.00001	348	0.00001	149	0.00000	214	0.00000	175	0.00000
Methylosinus	425	G	167	0.00000	276	0.00001	126	0.00000	96	0.00000	183	0.00000	191	0.00001
Terasakiella	196080	G	102	0.00000	66	0.00000	0	0.00000	49	0.00000	87	0.00000	59	0.00000
Ochrobactrum	528	G	677	0.00001	458	0.00001	368	0.00001	623	0.00002	504	0.00001	450	0.00001
Brucella	234	G	171	0.00000	208	0.00001	468	0.00001	224	0.00001	211	0.00000	170	0.00000
Martelella	293088	G	431	0.00001	586	0.00002	510	0.00001	247	0.00001	376	0.00001	368	0.00001
Aureimonas	414371	G	476	0.00001	180	0.00000	361	0.00001	76	0.00000	477	0.00001	168	0.00000
Methylocella	120652	G	140	0.00000	187	0.00001	83	0.00000	123	0.00000	146	0.00000	157	0.00000
Beijerinckia	532	G	49	0.00000	56	0.00000	53	0.00000	48	0.00000	37	0.00000	43	0.00000
Methylovirgula	1156568	G	47	0.00000	66	0.00000	20	0.00000	49	0.00000	36	0.00000	54	0.00000
Methyloceanibacter	1484898	G	212	0.00000	247	0.00001	113	0.00000	125	0.00000	207	0.00000	186	0.00000
Hartmannibacter	1572860	G	145	0.00000	229	0.00001	388	0.00001	140	0.00000	195	0.00000	128	0.00000
Pseudorhodoplanes	1734920	G	139	0.00000	45	0.00000	19	0.00000	37	0.00000	56	0.00000	110	0.00000
Chelatococcus	28209	G	386	0.00001	299	0.00001	336	0.00001	297	0.00001	341	0.00001	329	0.00001
Candidatus Phaeomarinobacter	1541445	G	100	0.00000	121	0.00000	34	0.00000	87	0.00000	141	0.00000	65	0.00000
Parvibaculum	256616	G	101	0.00000	85	0.00000	50	0.00000	82	0.00000	144	0.00000	75	0.00000
Anderseniella	444432	G	91	0.00000	81	0.00000	39	0.00000	44	0.00000	75	0.00000	47	0.00000
Breoghania	1406135	G	189	0.00000	185	0.00000	131	0.00000	164	0.00000	196	0.00000	171	0.00000
Cohaesibacter	655352	G	84	0.00000	74	0.00000	152	0.00000	59	0.00000	91	0.00000	58	0.00000
Paracoccus	265	G	1833	0.00003	1485	0.00004	2168	0.00004	1137	0.00003	1629	0.00003	1400	0.00004
Rhodobacter	1060	G	1509	0.00003	1283	0.00003	1233	0.00002	768	0.00002	1167	0.00002	1033	0.00003
Sulfitobacter	60136	G	864	0.00002	642	0.00002	462	0.00001	499	0.00001	617	0.00001	658	0.00002
Celeribacter	875170	G	800	0.00001	619	0.00002	724	0.00001	364	0.00001	632	0.00001	569	0.00002
Phaeobacter	302485	G	618	0.00001	620	0.00002	487	0.00001	323	0.00001	398	0.00001	518	0.00001
Rhodovulum	34008	G	504	0.00001	387	0.00001	623	0.00001	303	0.00001	429	0.00001	429	0.00001
Pannonibacter	227873	G	751	0.00001	764	0.00002	447	0.00001	455	0.00001	654	0.00001	603	0.00002
Labrenzia	478070	G	371	0.00001	276	0.00001	341	0.00001	215	0.00001	295	0.00001	253	0.00001
Salipiger	263377	G	413	0.00001	358	0.00001	549	0.00001	238	0.00001	593	0.00001	360	0.00001
Thalassococcus	436357	G	282	0.00001	321	0.00001	247	0.00000	178	0.00000	238	0.00001	283	0.00001
Roseovarius	74030	G	309	0.00001	162	0.00000	140	0.00000	171	0.00000	140	0.00000	229	0.00001
Octadecabacter	53945	G	262	0.00000	475	0.00001	133	0.00000	200	0.00001	206	0.00000	189	0.00000
Ruegeria	97050	G	255	0.00000	300	0.00001	229	0.00000	196	0.00001	264	0.00001	485	0.00001
Roseobacter	2433	G	235	0.00000	200	0.00001	101	0.00000	309	0.00001	172	0.00000	155	0.00000
Ketogulonicigenium	92944	G	253	0.00000	290	0.00001	243	0.00000	183	0.00000	170	0.00000	216	0.00001
Yangia	354203	G	508	0.00001	188	0.00001	223	0.00000	317	0.00001	218	0.00000	166	0.00000
Pseudovibrio	258255	G	221	0.00000	243	0.00001	86	0.00000	185	0.00000	156	0.00000	202	0.00001
Boseongicola	1648497	G	170	0.00000	189	0.00001	50	0.00000	108	0.00000	134	0.00000	147	0.00000
Leisingera	191028	G	161	0.00000	118	0.00000	248	0.00000	66	0.00000	131	0.00000	111	0.00000
Silicimonas	1955420	G	148	0.00000	173	0.00000	177	0.00000	75	0.00000	132	0.00000	152	0.00000
Haematobacter	366614	G	234	0.00000	252	0.00001	310	0.00001	102	0.00000	157	0.00000	137	0.00000
Pelagibaca	360528	G	192	0.00000	256	0.00001	165	0.00000	162	0.00000	192	0.00000	159	0.00000
Antarctobacter	74032	G	129	0.00000	97	0.00000	169	0.00000	83	0.00000	142	0.00000	103	0.00000
Yoonia	2211641	G	140	0.00000	144	0.00000	82	0.00000	100	0.00000	105	0.00000	131	0.00000
Stappia	152161	G	131	0.00000	164	0.00000	93	0.00000	64	0.00000	114	0.00000	99	0.00000
Oceanicola	252301	G	110	0.00000	112	0.00000	86	0.00000	61	0.00000	56	0.00000	81	0.00000
Sedimentitalea	1541818	G	105	0.00000	92	0.00000	88	0.00000	57	0.00000	51	0.00000	89	0.00000
Sagittula	58842	G	145	0.00000	202	0.00001	156	0.00000	78	0.00000	100	0.00000	105	0.00000
Roseibacterium	159345	G	100	0.00000	90	0.00000	283	0.00001	43	0.00000	80	0.00000	57	0.00000
Epibacterium	1649279	G	112	0.00000	70	0.00000	82	0.00000	103	0.00000	109	0.00000	112	0.00000
Dinoroseobacter	309512	G	115	0.00000	83	0.00000	103	0.00000	68	0.00000	83	0.00000	99	0.00000
Thioclava	285107	G	97	0.00000	148	0.00000	135	0.00000	35	0.00000	84	0.00000	106	0.00000
Marinovum	367771	G	106	0.00000	75	0.00000	194	0.00000	68	0.00000	59	0.00000	70	0.00000
Pseudorhodobacter	238783	G	84	0.00000	73	0.00000	73	0.00000	38	0.00000	59	0.00000	58	0.00000
Brevirhabdus	1855413	G	99	0.00000	88	0.00000	130	0.00000	73	0.00000	66	0.00000	67	0.00000
Defluviimonas	1097466	G	113	0.00000	101	0.00000	132	0.00000	64	0.00000	116	0.00000	83	0.00000
Confluentimicrobium	1609958	G	110	0.00000	124	0.00000	122	0.00000	73	0.00000	92	0.00000	49	0.00000
Halocynthiibacter	1579315	G	72	0.00000	64	0.00000	23	0.00000	35	0.00000	58	0.00000	35	0.00000
Tateyamaria	299261	G	62	0.00000	105	0.00000	36	0.00000	24	0.00000	35	0.00000	55	0.00000
Jannaschia	188905	G	62	0.00000	71	0.00000	41	0.00000	40	0.00000	41	0.00000	57	0.00000
Rhodobaca	119541	G	62	0.00000	67	0.00000	34	0.00000	61	0.00000	88	0.00000	61	0.00000
Marivivens	1759396	G	78	0.00000	71	0.00000	0	0.00000	121	0.00000	105	0.00000	95	0.00000
Gemmobacter	204456	G	59	0.00000	60	0.00000	116	0.00000	58	0.00000	56	0.00000	54	0.00000
Tabrizicola	1443919	G	51	0.00000	47	0.00000	77	0.00000	30	0.00000	59	0.00000	41	0.00000
Hyphomonas	85	G	193	0.00000	221	0.00001	180	0.00000	141	0.00000	177	0.00000	153	0.00000
Glycocaulis	1433402	G	155	0.00000	119	0.00000	139	0.00000	100	0.00000	120	0.00000	134	0.00000
Maricaulis	74317	G	66	0.00000	75	0.00000	83	0.00000	30	0.00000	49	0.00000	37	0.00000
Hirschia	2723	G	41	0.00000	34	0.00000	0	0.00000	34	0.00000	40	0.00000	39	0.00000
Sphingomonas	13687	G	2741	0.00005	2745	0.00007	2477	0.00005	1712	0.00004	2324	0.00005	2116	0.00006
Sphingobium	165695	G	2677	0.00005	2202	0.00006	1687	0.00003	1419	0.00004	1740	0.00004	1882	0.00005
Sphingopyxis	165697	G	1709	0.00003	1777	0.00005	988	0.00002	1266	0.00003	1421	0.00003	1282	0.00003
Novosphingobium	165696	G	978	0.00002	974	0.00003	1324	0.00002	598	0.00002	769	0.00002	775	0.00002
Sphingosinicella	335405	G	268	0.00000	244	0.00001	247	0.00000	185	0.00000	185	0.00000	172	0.00000
Sphingorhabdus	1434046	G	213	0.00000	224	0.00001	104	0.00000	154	0.00000	208	0.00000	166	0.00000
Zymomonas	541	G	243	0.00000	145	0.00000	167	0.00000	129	0.00000	290	0.00001	133	0.00000
