name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	S	234	0.00000	150	0.00000	361	0.00001	102	0.00000	413	0.00001	84	0.00000
Avibacterium volantium	762	S	566	0.00001	388	0.00001	500	0.00001	188	0.00000	1098	0.00002	191	0.00001
Avibacterium paragallinarum	728	S	536	0.00001	364	0.00001	452	0.00001	289	0.00001	999	0.00002	175	0.00000
Glaesserella parasuis	738	S	521	0.00001	331	0.00001	581	0.00001	231	0.00001	974	0.00002	160	0.00000
Glaesserella sp. 15-184	2030797	S	355	0.00001	212	0.00001	405	0.00001	114	0.00000	533	0.00001	128	0.00000
Histophilus somni	731	S	547	0.00001	276	0.00001	366	0.00001	251	0.00001	989	0.00002	250	0.00001
[Mannheimia] succiniciproducens	157673	S	431	0.00001	349	0.00001	454	0.00001	184	0.00000	880	0.00002	117	0.00000
Gallibacterium anatis	750	S	314	0.00001	195	0.00001	289	0.00001	128	0.00000	554	0.00001	94	0.00000
Bibersteinia trehalosi	47735	S	334	0.00001	165	0.00000	413	0.00001	151	0.00000	506	0.00001	130	0.00000
Pseudomonas fluorescens	294	S	25185	0.00046	1685	0.00005	1840	0.00003	1289	0.00003	2657	0.00006	10967	0.00029
Pseudomonas protegens	380021	S	248	0.00000	154	0.00000	251	0.00000	107	0.00000	144	0.00000	157	0.00000
Pseudomonas orientalis	76758	S	222	0.00000	144	0.00000	185	0.00000	113	0.00000	222	0.00000	193	0.00001
Pseudomonas synxantha	47883	S	214	0.00000	182	0.00000	327	0.00001	173	0.00000	267	0.00001	145	0.00000
Pseudomonas brenneri	129817	S	171	0.00000	110	0.00000	173	0.00000	89	0.00000	135	0.00000	144	0.00000
Pseudomonas trivialis	200450	S	140	0.00000	117	0.00000	76	0.00000	55	0.00000	113	0.00000	75	0.00000
Pseudomonas rhodesiae	76760	S	132	0.00000	60	0.00000	95	0.00000	57	0.00000	57	0.00000	91	0.00000
Pseudomonas tolaasii	29442	S	107	0.00000	151	0.00000	155	0.00000	57	0.00000	96	0.00000	80	0.00000
Pseudomonas azotoformans	47878	S	111	0.00000	94	0.00000	81	0.00000	110	0.00000	72	0.00000	99	0.00000
Pseudomonas mediterranea	183795	S	97	0.00000	130	0.00000	29	0.00000	71	0.00000	97	0.00000	105	0.00000
Pseudomonas mandelii	75612	S	89	0.00000	103	0.00000	60	0.00000	70	0.00000	82	0.00000	90	0.00000
Pseudomonas mucidolens	46679	S	57	0.00000	26	0.00000	39	0.00000	34	0.00000	32	0.00000	41	0.00000
Pseudomonas poae	200451	S	56	0.00000	16	0.00000	28	0.00000	22	0.00000	29	0.00000	57	0.00000
Pseudomonas corrugata	47879	S	53	0.00000	58	0.00000	71	0.00000	28	0.00000	62	0.00000	32	0.00000
Pseudomonas cedrina	651740	S	47	0.00000	29	0.00000	42	0.00000	25	0.00000	25	0.00000	32	0.00000
Pseudomonas libanensis	75588	S	50	0.00000	40	0.00000	38	0.00000	47	0.00000	37	0.00000	33	0.00000
Pseudomonas extremorientalis	169669	S	20	0.00000	0	0.00000	156	0.00000	0	0.00000	24	0.00000	19	0.00000
Pseudomonas veronii	76761	S	14	0.00000	0	0.00000	55	0.00000	0	0.00000	0	0.00000	23	0.00000
Pseudomonas aeruginosa	287	S	4099	0.00007	3970	0.00011	4409	0.00008	2631	0.00007	5874	0.00012	2686	0.00007
Pseudomonas oleovorans	301	S	790	0.00001	179	0.00000	264	0.00000	366	0.00001	248	0.00001	587	0.00002
Pseudomonas furukawaii	1149133	S	116	0.00000	82	0.00000	95	0.00000	81	0.00000	97	0.00000	99	0.00000
Pseudomonas mendocina	300	S	444	0.00001	375	0.00001	517	0.00001	275	0.00001	428	0.00001	292	0.00001
Pseudomonas citronellolis	53408	S	345	0.00001	266	0.00001	430	0.00001	164	0.00000	336	0.00001	286	0.00001
Pseudomonas alcaligenes	43263	S	172	0.00000	90	0.00000	112	0.00000	81	0.00000	101	0.00000	118	0.00000
Pseudomonas resinovorans	53412	S	119	0.00000	96	0.00000	122	0.00000	67	0.00000	94	0.00000	87	0.00000
Pseudomonas putida	303	S	1927	0.00003	1199	0.00003	1726	0.00003	1117	0.00003	1315	0.00003	1333	0.00004
Pseudomonas fulva	47880	S	229	0.00000	134	0.00000	232	0.00000	158	0.00000	152	0.00000	169	0.00000
Pseudomonas monteilii	76759	S	267	0.00000	344	0.00001	298	0.00001	152	0.00000	207	0.00000	188	0.00000
Pseudomonas oryzihabitans	47885	S	158	0.00000	103	0.00000	191	0.00000	65	0.00000	118	0.00000	107	0.00000
Pseudomonas plecoglossicida	70775	S	133	0.00000	122	0.00000	174	0.00000	49	0.00000	108	0.00000	89	0.00000
Pseudomonas sp. SGAir0191	2217867	S	49	0.00000	35	0.00000	0	0.00000	49	0.00000	43	0.00000	34	0.00000
Pseudomonas stutzeri	316	S	1598	0.00003	1194	0.00003	1204	0.00002	1141	0.00003	1370	0.00003	1174	0.00003
Pseudomonas balearica	74829	S	169	0.00000	146	0.00000	127	0.00000	109	0.00000	192	0.00000	149	0.00000
Pseudomonas xanthomarina	271420	S	59	0.00000	78	0.00000	42	0.00000	52	0.00000	73	0.00000	87	0.00000
Pseudomonas syringae	317	S	688	0.00001	519	0.00001	571	0.00001	360	0.00001	474	0.00001	591	0.00002
Pseudomonas viridiflava	33069	S	156	0.00000	74	0.00000	162	0.00000	78	0.00000	75	0.00000	105	0.00000
Pseudomonas cichorii	36746	S	119	0.00000	96	0.00000	53	0.00000	50	0.00000	115	0.00000	83	0.00000
Pseudomonas savastanoi	29438	S	76	0.00000	55	0.00000	123	0.00000	38	0.00000	53	0.00000	64	0.00000
Pseudomonas fuscovaginae	50340	S	32	0.00000	25	0.00000	39	0.00000	0	0.00000	21	0.00000	16	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	326	0.00001	0	0.00000	31	0.00000	201	0.00001	291	0.00001	0	0.00000
Pseudomonas sp. Lz4W	1206777	S	20	0.00000	0	0.00000	42	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas chlororaphis	587753	S	747	0.00001	592	0.00002	769	0.00001	428	0.00001	543	0.00001	444	0.00001
Pseudomonas taetrolens	47884	S	76	0.00000	77	0.00000	50	0.00000	43	0.00000	52	0.00000	70	0.00000
Pseudomonas fragi	296	S	80	0.00000	51	0.00000	28	0.00000	100	0.00000	85	0.00000	92	0.00000
Pseudomonas sp. phDV1	253237	S	775	0.00001	137	0.00000	56	0.00000	454	0.00001	179	0.00000	541	0.00001
Pseudomonas entomophila	312306	S	382	0.00001	176	0.00000	185	0.00000	156	0.00000	208	0.00000	223	0.00001
Pseudomonas salegens	1434072	S	262	0.00000	129	0.00000	28	0.00000	171	0.00000	146	0.00000	138	0.00000
Pseudomonas sp. StFLB209	1028989	S	226	0.00000	83	0.00000	73	0.00000	189	0.00000	176	0.00000	110	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	222	0.00000	149	0.00000	197	0.00000	99	0.00000	161	0.00000	166	0.00000
Pseudomonas knackmussii	65741	S	231	0.00000	158	0.00000	293	0.00001	118	0.00000	135	0.00000	161	0.00000
Pseudomonas oryzae	1392877	S	220	0.00000	177	0.00000	128	0.00000	130	0.00000	177	0.00000	162	0.00000
Pseudomonas psychrotolerans	237610	S	213	0.00000	263	0.00001	231	0.00000	171	0.00000	272	0.00001	199	0.00001
Pseudomonas sp. 7SR1	1881017	S	201	0.00000	86	0.00000	120	0.00000	80	0.00000	108	0.00000	110	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	193	0.00000	125	0.00000	120	0.00000	93	0.00000	174	0.00000	113	0.00000
Pseudomonas litoralis	797277	S	188	0.00000	127	0.00000	57	0.00000	150	0.00000	155	0.00000	158	0.00000
Pseudomonas moraviensis	321662	S	199	0.00000	159	0.00000	54	0.00000	83	0.00000	204	0.00000	145	0.00000
Pseudomonas saudiphocaensis	1499686	S	180	0.00000	67	0.00000	222	0.00000	91	0.00000	126	0.00000	107	0.00000
Pseudomonas koreensis	198620	S	200	0.00000	158	0.00000	119	0.00000	124	0.00000	128	0.00000	132	0.00000
Pseudomonas pohangensis	364197	S	173	0.00000	83	0.00000	52	0.00000	90	0.00000	118	0.00000	117	0.00000
Pseudomonas rhizosphaerae	216142	S	164	0.00000	157	0.00000	64	0.00000	76	0.00000	95	0.00000	135	0.00000
Pseudomonas sp. DY-1	1755504	S	156	0.00000	114	0.00000	97	0.00000	56	0.00000	117	0.00000	105	0.00000
Pseudomonas sp. DG56-2	2320270	S	155	0.00000	88	0.00000	110	0.00000	239	0.00001	155	0.00000	100	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	158	0.00000	120	0.00000	125	0.00000	69	0.00000	112	0.00000	164	0.00000
Pseudomonas sp. HLS-6	2049589	S	150	0.00000	92	0.00000	222	0.00000	114	0.00000	109	0.00000	102	0.00000
Pseudomonas cremoricolorata	157783	S	142	0.00000	77	0.00000	98	0.00000	57	0.00000	73	0.00000	101	0.00000
Pseudomonas sp. LTJR-52	2479392	S	138	0.00000	108	0.00000	173	0.00000	70	0.00000	152	0.00000	93	0.00000
Pseudomonas agarici	46677	S	138	0.00000	75	0.00000	94	0.00000	65	0.00000	110	0.00000	96	0.00000
Pseudomonas frederiksbergensis	104087	S	149	0.00000	151	0.00000	65	0.00000	79	0.00000	112	0.00000	117	0.00000
Pseudomonas sp. R2A2	2213057	S	138	0.00000	59	0.00000	36	0.00000	97	0.00000	73	0.00000	105	0.00000
Pseudomonas sp. M30-35	1981174	S	125	0.00000	59	0.00000	69	0.00000	66	0.00000	66	0.00000	89	0.00000
Pseudomonas sp. K2W31S-8	2320867	S	123	0.00000	117	0.00000	179	0.00000	113	0.00000	72	0.00000	113	0.00000
Pseudomonas sp. S-6-2	1931241	S	120	0.00000	71	0.00000	119	0.00000	49	0.00000	107	0.00000	72	0.00000
Pseudomonas prosekii	1148509	S	124	0.00000	93	0.00000	28	0.00000	67	0.00000	94	0.00000	84	0.00000
Pseudomonas guangdongensis	1245526	S	124	0.00000	104	0.00000	157	0.00000	81	0.00000	83	0.00000	75	0.00000
Pseudomonas sabulinigri	472181	S	112	0.00000	82	0.00000	68	0.00000	153	0.00000	131	0.00000	74	0.00000
Pseudomonas parafulva	157782	S	121	0.00000	79	0.00000	46	0.00000	70	0.00000	122	0.00000	71	0.00000
Pseudomonas sp. LG1E9	2219057	S	118	0.00000	112	0.00000	11	0.00000	40	0.00000	47	0.00000	103	0.00000
Pseudomonas antarctica	219572	S	107	0.00000	95	0.00000	105	0.00000	87	0.00000	85	0.00000	107	0.00000
Pseudomonas sp. ACM7	2052956	S	105	0.00000	69	0.00000	0	0.00000	20	0.00000	54	0.00000	42	0.00000
Pseudomonas sp. GR 6-02	1659194	S	119	0.00000	132	0.00000	0	0.00000	97	0.00000	94	0.00000	145	0.00000
Pseudomonas sp. Leaf58	1736226	S	100	0.00000	62	0.00000	115	0.00000	48	0.00000	60	0.00000	78	0.00000
Pseudomonas sp. 02C 26	2054914	S	96	0.00000	47	0.00000	64	0.00000	38	0.00000	35	0.00000	53	0.00000
Pseudomonas sp. S09G 359	2054919	S	101	0.00000	116	0.00000	69	0.00000	46	0.00000	79	0.00000	62	0.00000
Pseudomonas sp. SNU WT1	2518644	S	94	0.00000	41	0.00000	58	0.00000	34	0.00000	77	0.00000	83	0.00000
Pseudomonas sp. LBUM920	2126069	S	94	0.00000	43	0.00000	41	0.00000	44	0.00000	44	0.00000	51	0.00000
Pseudomonas sp. DTU12.3	2073078	S	88	0.00000	90	0.00000	24	0.00000	41	0.00000	67	0.00000	52	0.00000
Pseudomonas xinjiangensis	487184	S	81	0.00000	76	0.00000	73	0.00000	51	0.00000	74	0.00000	89	0.00000
Pseudomonas reinekei	395598	S	84	0.00000	55	0.00000	52	0.00000	49	0.00000	58	0.00000	61	0.00000
Pseudomonas sp. RU47	2005388	S	84	0.00000	51	0.00000	55	0.00000	50	0.00000	58	0.00000	60	0.00000
Pseudomonas yamanorum	515393	S	85	0.00000	62	0.00000	42	0.00000	53	0.00000	77	0.00000	72	0.00000
Pseudomonas sp. CMR12a	658629	S	82	0.00000	67	0.00000	111	0.00000	39	0.00000	51	0.00000	48	0.00000
Pseudomonas vancouverensis	95300	S	76	0.00000	52	0.00000	31	0.00000	55	0.00000	37	0.00000	68	0.00000
Pseudomonas sihuiensis	1274359	S	93	0.00000	58	0.00000	99	0.00000	44	0.00000	68	0.00000	62	0.00000
Pseudomonas granadensis	1421430	S	90	0.00000	22	0.00000	64	0.00000	56	0.00000	52	0.00000	77	0.00000
Pseudomonas sp. 11K1	2505979	S	74	0.00000	46	0.00000	112	0.00000	75	0.00000	71	0.00000	51	0.00000
Pseudomonas palleroniana	191390	S	71	0.00000	58	0.00000	38	0.00000	45	0.00000	65	0.00000	36	0.00000
Pseudomonas sp. LAB-08	143813	S	69	0.00000	66	0.00000	85	0.00000	138	0.00000	111	0.00000	59	0.00000
Pseudomonas psychrophila	122355	S	66	0.00000	31	0.00000	28	0.00000	196	0.00001	114	0.00000	78	0.00000
Pseudomonas sp. LG1D9	2083054	S	68	0.00000	33	0.00000	58	0.00000	50	0.00000	41	0.00000	41	0.00000
Pseudomonas extremaustralis	359110	S	67	0.00000	29	0.00000	117	0.00000	31	0.00000	29	0.00000	39	0.00000
Pseudomonas cerasi	1583341	S	117	0.00000	130	0.00000	0	0.00000	45	0.00000	66	0.00000	41	0.00000
Pseudomonas sp. R5-89-07	658644	S	64	0.00000	38	0.00000	77	0.00000	23	0.00000	50	0.00000	38	0.00000
Pseudomonas versuta	1788301	S	59	0.00000	34	0.00000	46	0.00000	32	0.00000	34	0.00000	40	0.00000
Candidatus Pseudomonas adelgestsugas	1302376	S	55	0.00000	22	0.00000	0	0.00000	89	0.00000	61	0.00000	13	0.00000
Pseudomonas sp. UW4	1207075	S	71	0.00000	27	0.00000	71	0.00000	63	0.00000	29	0.00000	37	0.00000
Pseudomonas sp. CMR5c	658630	S	56	0.00000	36	0.00000	74	0.00000	28	0.00000	42	0.00000	27	0.00000
Pseudomonas silesiensis	1853130	S	56	0.00000	48	0.00000	33	0.00000	27	0.00000	57	0.00000	40	0.00000
Pseudomonas lini	163011	S	54	0.00000	14	0.00000	34	0.00000	48	0.00000	40	0.00000	34	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	67	0.00000	27	0.00000	27	0.00000	31	0.00000	48	0.00000	44	0.00000
Pseudomonas umsongensis	198618	S	53	0.00000	27	0.00000	127	0.00000	40	0.00000	73	0.00000	15	0.00000
Pseudomonas kribbensis	1628086	S	56	0.00000	40	0.00000	32	0.00000	28	0.00000	48	0.00000	46	0.00000
Pseudomonas alcaliphila	101564	S	60	0.00000	15	0.00000	29	0.00000	43	0.00000	35	0.00000	53	0.00000
Pseudomonas sp. 31-12	2201356	S	48	0.00000	53	0.00000	21	0.00000	42	0.00000	41	0.00000	35	0.00000
Pseudomonas arsenicoxydans	702115	S	45	0.00000	28	0.00000	12	0.00000	15	0.00000	23	0.00000	32	0.00000
Pseudomonas sp. NC02	2067572	S	70	0.00000	32	0.00000	0	0.00000	50	0.00000	29	0.00000	37	0.00000
Pseudomonas sp. MRSN12121	1611770	S	64	0.00000	40	0.00000	140	0.00000	33	0.00000	27	0.00000	45	0.00000
Pseudomonas sp. NS1(2017)	2025658	S	41	0.00000	26	0.00000	40	0.00000	23	0.00000	28	0.00000	30	0.00000
Pseudomonas sp. MPC6	2498848	S	36	0.00000	24	0.00000	69	0.00000	22	0.00000	28	0.00000	24	0.00000
Pseudomonas alkylphenolica	237609	S	35	0.00000	30	0.00000	19	0.00000	37	0.00000	36	0.00000	23	0.00000
Pseudomonas brassicacearum	930166	S	140	0.00000	0	0.00000	845	0.00002	92	0.00000	69	0.00000	101	0.00000
Pseudomonas sp. Os17	1500686	S	53	0.00000	65	0.00000	47	0.00000	87	0.00000	73	0.00000	53	0.00000
Pseudomonas sp. LPH1	1898684	S	33	0.00000	36	0.00000	68	0.00000	13	0.00000	35	0.00000	31	0.00000
Pseudomonas sp. LH1G9	2083055	S	41	0.00000	57	0.00000	100	0.00000	61	0.00000	49	0.00000	73	0.00000
Pseudomonas sp. CCOS 191	1649877	S	27	0.00000	0	0.00000	17	0.00000	25	0.00000	45	0.00000	16	0.00000
Pseudomonas asplenii	53407	S	30	0.00000	25	0.00000	60	0.00000	20	0.00000	40	0.00000	25	0.00000
Pseudomonas sp. B10	118613	S	26	0.00000	28	0.00000	45	0.00000	34	0.00000	18	0.00000	31	0.00000
Pseudomonas sp. FDAARGOS_380	2018067	S	27	0.00000	21	0.00000	0	0.00000	0	0.00000	54	0.00000	16	0.00000
Pseudomonas sp. FGI182	1259844	S	30	0.00000	0	0.00000	25	0.00000	24	0.00000	0	0.00000	16	0.00000
Pseudomonas sp. DR 5-09	1534110	S	22	0.00000	37	0.00000	0	0.00000	25	0.00000	15	0.00000	0	0.00000
Pseudomonas soli	1306993	S	33	0.00000	0	0.00000	177	0.00000	0	0.00000	34	0.00000	0	0.00000
Pseudomonas thivervalensis	86265	S	17	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. QZS01	2213226	S	32	0.00000	37	0.00000	19	0.00000	34	0.00000	36	0.00000	64	0.00000
Pseudomonas sp. SWI7	2587597	S	55	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. S150	2559074	S	23	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Pseudomonas sp. MYb193	1827300	S	16	0.00000	0	0.00000	40	0.00000	26	0.00000	17	0.00000	0	0.00000
Pseudomonas sp. R4-35-07	658643	S	40	0.00000	0	0.00000	53	0.00000	59	0.00000	0	0.00000	70	0.00000
Pseudomonas sp. MT-1	150396	S	46	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas lurida	244566	S	24	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. SXM-1	2169583	S	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	30	0.00000	45	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000
Pseudomonas sp. A214	1855331	S	22	0.00000	42	0.00000	33	0.00000	0	0.00000	81	0.00000	41	0.00000
Pseudomonas sp. TKP	1415630	S	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Azotobacter vinelandii	354	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Azotobacter chroococcum	353	S	226	0.00000	189	0.00001	262	0.00000	93	0.00000	195	0.00000	173	0.00000
Oblitimonas alkaliphila	1697053	S	193	0.00000	107	0.00000	119	0.00000	107	0.00000	144	0.00000	143	0.00000
Pseudomonadaceae bacterium SI-3	2079806	S	91	0.00000	119	0.00000	87	0.00000	126	0.00000	172	0.00000	134	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	308	0.00001	137	0.00000	65	0.00000	170	0.00000	174	0.00000	179	0.00000
Acinetobacter baumannii	470	S	696	0.00001	205	0.00001	361	0.00001	411	0.00001	555	0.00001	467	0.00001
Acinetobacter pittii	48296	S	66	0.00000	51	0.00000	21	0.00000	26	0.00000	55	0.00000	0	0.00000
Acinetobacter nosocomialis	106654	S	34	0.00000	18	0.00000	0	0.00000	13	0.00000	29	0.00000	0	0.00000
Acinetobacter calcoaceticus	471	S	27	0.00000	38	0.00000	61	0.00000	17	0.00000	29	0.00000	21	0.00000
Acinetobacter defluvii	1871111	S	243	0.00000	68	0.00000	82	0.00000	198	0.00001	229	0.00000	132	0.00000
Acinetobacter sp. WCHAc010052	2004647	S	218	0.00000	185	0.00000	19	0.00000	146	0.00000	150	0.00000	207	0.00001
Acinetobacter haemolyticus	29430	S	118	0.00000	71	0.00000	17	0.00000	89	0.00000	61	0.00000	50	0.00000
Acinetobacter lwoffii	28090	S	123	0.00000	24	0.00000	15	0.00000	33	0.00000	57	0.00000	33	0.00000
Acinetobacter ursingii	108980	S	106	0.00000	48	0.00000	109	0.00000	68	0.00000	48	0.00000	42	0.00000
Acinetobacter schindleri	108981	S	87	0.00000	24	0.00000	73	0.00000	16	0.00000	53	0.00000	38	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	73	0.00000	38	0.00000	139	0.00000	48	0.00000	37	0.00000	50	0.00000
Acinetobacter junii	40215	S	80	0.00000	37	0.00000	34	0.00000	74	0.00000	56	0.00000	69	0.00000
Acinetobacter soli	487316	S	64	0.00000	50	0.00000	30	0.00000	37	0.00000	41	0.00000	41	0.00000
Acinetobacter larvae	1789224	S	58	0.00000	26	0.00000	75	0.00000	32	0.00000	91	0.00000	32	0.00000
Acinetobacter radioresistens	40216	S	54	0.00000	57	0.00000	20	0.00000	34	0.00000	35	0.00000	25	0.00000
Acinetobacter wuhouensis	1879050	S	59	0.00000	56	0.00000	47	0.00000	153	0.00000	134	0.00000	82	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	51	0.00000	18	0.00000	17	0.00000	35	0.00000	45	0.00000	29	0.00000
Acinetobacter bereziniae	106648	S	48	0.00000	18	0.00000	46	0.00000	30	0.00000	34	0.00000	22	0.00000
Acinetobacter johnsonii	40214	S	70	0.00000	52	0.00000	118	0.00000	49	0.00000	62	0.00000	25	0.00000
Acinetobacter equi	1324350	S	44	0.00000	18	0.00000	14	0.00000	26	0.00000	25	0.00000	45	0.00000
Acinetobacter indicus	756892	S	46	0.00000	35	0.00000	15	0.00000	29	0.00000	54	0.00000	20	0.00000
Acinetobacter cumulans	2136182	S	42	0.00000	19	0.00000	27	0.00000	24	0.00000	54	0.00000	35	0.00000
Acinetobacter guillouiae	106649	S	39	0.00000	20	0.00000	28	0.00000	91	0.00000	64	0.00000	30	0.00000
Acinetobacter sp. NCu2D-2	1608473	S	39	0.00000	13	0.00000	12	0.00000	23	0.00000	48	0.00000	21	0.00000
Acinetobacter sp. WCHA45	2004644	S	41	0.00000	0	0.00000	39	0.00000	22	0.00000	21	0.00000	20	0.00000
Acinetobacter baylyi	202950	S	34	0.00000	15	0.00000	33	0.00000	42	0.00000	22	0.00000	23	0.00000
Acinetobacter sp. ACNIH1	1636603	S	35	0.00000	0	0.00000	36	0.00000	29	0.00000	13	0.00000	16	0.00000
Acinetobacter venetianus	52133	S	30	0.00000	38	0.00000	16	0.00000	12	0.00000	47	0.00000	20	0.00000
Acinetobacter sp. TTH0-4	1646498	S	25	0.00000	20	0.00000	33	0.00000	24	0.00000	25	0.00000	12	0.00000
Acinetobacter sp. WCHA55	2004646	S	18	0.00000	0	0.00000	16	0.00000	0	0.00000	26	0.00000	0	0.00000
Acinetobacter sp. ACNIH2	1758189	S	14	0.00000	12	0.00000	12	0.00000	0	0.00000	18	0.00000	0	0.00000
Acinetobacter oleivorans	1148157	S	15	0.00000	13	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000
Acinetobacter sp. SWBY1	2079596	S	13	0.00000	0	0.00000	13	0.00000	0	0.00000	16	0.00000	0	0.00000
Moraxella osloensis	34062	S	394	0.00001	381	0.00001	235	0.00000	208	0.00001	350	0.00001	290	0.00001
Moraxella catarrhalis	480	S	267	0.00000	128	0.00000	99	0.00000	161	0.00000	178	0.00000	135	0.00000
Moraxella bovis	476	S	187	0.00000	135	0.00000	109	0.00000	122	0.00000	143	0.00000	168	0.00000
Moraxella cuniculi	34061	S	143	0.00000	62	0.00000	60	0.00000	69	0.00000	126	0.00000	69	0.00000
Moraxella bovoculi	386891	S	182	0.00000	131	0.00000	64	0.00000	56	0.00000	93	0.00000	122	0.00000
Moraxella ovis	29433	S	180	0.00000	49	0.00000	0	0.00000	233	0.00001	173	0.00000	117	0.00000
Psychrobacter sp. AntiMn-1	1720344	S	127	0.00000	54	0.00000	33	0.00000	123	0.00000	81	0.00000	74	0.00000
Psychrobacter sp. P11F6	1699621	S	67	0.00000	45	0.00000	18	0.00000	42	0.00000	58	0.00000	49	0.00000
Psychrobacter sp. P11G3	1699623	S	56	0.00000	23	0.00000	16	0.00000	48	0.00000	36	0.00000	47	0.00000
Psychrobacter cryohalolentis	330922	S	76	0.00000	80	0.00000	0	0.00000	64	0.00000	51	0.00000	47	0.00000
Psychrobacter arcticus	334543	S	37	0.00000	0	0.00000	15	0.00000	15	0.00000	22	0.00000	34	0.00000
Psychrobacter urativorans	45610	S	33	0.00000	40	0.00000	0	0.00000	24	0.00000	28	0.00000	23	0.00000
Psychrobacter sp. G	571800	S	53	0.00000	0	0.00000	0	0.00000	69	0.00000	67	0.00000	34	0.00000
Psychrobacter sp. P2G3	1699622	S	73	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	52	0.00000
Psychrobacter sp. P11G5	1699624	S	58	0.00000	0	0.00000	0	0.00000	88	0.00000	50	0.00000	0	0.00000
Psychrobacter sp. PRwf-1	349106	S	55	0.00000	91	0.00000	0	0.00000	0	0.00000	73	0.00000	41	0.00000
Psychrobacter sp. DAB_AL43B	1028416	S	18	0.00000	17	0.00000	37	0.00000	23	0.00000	23	0.00000	18	0.00000
Moraxellaceae bacterium HYN0046	2283318	S	112	0.00000	77	0.00000	115	0.00000	85	0.00000	72	0.00000	128	0.00000
Klebsiella variicola	244366	S	5196	0.00009	4704	0.00013	4096	0.00008	3301	0.00009	4173	0.00009	3958	0.00010
Klebsiella pneumoniae	573	S	1191	0.00002	706	0.00002	1082	0.00002	610	0.00002	1032	0.00002	806	0.00002
Klebsiella michiganensis	1134687	S	420	0.00001	262	0.00001	147	0.00000	228	0.00001	178	0.00000	302	0.00001
Klebsiella aerogenes	548	S	289	0.00001	222	0.00001	154	0.00000	131	0.00000	241	0.00001	199	0.00001
Klebsiella oxytoca	571	S	151	0.00000	171	0.00000	33	0.00000	106	0.00000	124	0.00000	118	0.00000
Klebsiella quasipneumoniae	1463165	S	172	0.00000	607	0.00002	221	0.00000	107	0.00000	328	0.00001	189	0.00000
Klebsiella sp. FDAARGOS_511	2488567	S	54	0.00000	30	0.00000	63	0.00000	25	0.00000	30	0.00000	35	0.00000
Klebsiella sp. WCHKl090001	2153354	S	49	0.00000	27	0.00000	40	0.00000	27	0.00000	45	0.00000	24	0.00000
Enterobacter asburiae	61645	S	948	0.00002	397	0.00001	75	0.00000	434	0.00001	359	0.00001	492	0.00001
Enterobacter cloacae	550	S	617	0.00001	530	0.00001	444	0.00001	363	0.00001	533	0.00001	511	0.00001
Enterobacter roggenkampii	1812935	S	237	0.00000	158	0.00000	54	0.00000	162	0.00000	119	0.00000	172	0.00000
Enterobacter cancerogenus	69218	S	135	0.00000	114	0.00000	120	0.00000	82	0.00000	108	0.00000	98	0.00000
Enterobacter ludwigii	299767	S	110	0.00000	71	0.00000	335	0.00001	44	0.00000	77	0.00000	116	0.00000
Enterobacter hormaechei	158836	S	319	0.00001	374	0.00001	462	0.00001	195	0.00001	494	0.00001	328	0.00001
Enterobacter cloacae complex sp.	2027919	S	86	0.00000	97	0.00000	58	0.00000	57	0.00000	116	0.00000	101	0.00000
Enterobacter kobei	208224	S	59	0.00000	41	0.00000	238	0.00000	48	0.00000	69	0.00000	0	0.00000
Enterobacter sp. 638	399742	S	187	0.00000	131	0.00000	37	0.00000	91	0.00000	127	0.00000	116	0.00000
Enterobacter sp. FY-07	1692238	S	175	0.00000	111	0.00000	136	0.00000	105	0.00000	127	0.00000	109	0.00000
Enterobacter sp. SA187	1914861	S	116	0.00000	145	0.00000	89	0.00000	57	0.00000	98	0.00000	103	0.00000
